dato,skole,elevdag,laererdag,sfodag,kommentar
2016-12-21,Stabbursmoen skole,ja,ja,ja,Siste skoledag
2016-12-22,Stabbursmoen skole,nei,nei,nei,Juleferie
2016-12-23,Stabbursmoen skole,nei,nei,nei,Juleferie
2016-12-24,Stabbursmoen skole,nei,nei,nei,Lørdag
2016-12-25,Stabbursmoen skole,nei,nei,nei,Søndag 
2016-12-26,Stabbursmoen skole,nei,nei,nei,Juleferie
2016-12-27,Stabbursmoen skole,nei,nei,nei,Juleferie
2016-12-28,Stabbursmoen skole,nei,nei,nei,Juleferie
2016-12-29,Stabbursmoen skole,nei,nei,nei,Juleferie
2016-12-30,Stabbursmoen skole,nei,nei,nei,Juleferie
2016-12-31,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-01-01,Stabbursmoen skole,nei,nei,nei,Søndag/Nyttår
2017-01-02,Stabbursmoen skole,ja,ja,ja,Først skoledag
2017-01-03,Stabbursmoen skole,ja,ja,ja,
2017-01-04,Stabbursmoen skole,ja,ja,ja,
2017-01-05,Stabbursmoen skole,ja,ja,ja,
2017-01-06,Stabbursmoen skole,ja,ja,ja,
2017-01-07,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-01-08,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-01-09,Stabbursmoen skole,ja,ja,ja,
2017-01-10,Stabbursmoen skole,ja,ja,ja,
2017-01-11,Stabbursmoen skole,ja,ja,ja,
2017-01-12,Stabbursmoen skole,ja,ja,ja,
2017-01-13,Stabbursmoen skole,ja,ja,ja,
2017-01-14,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-01-15,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-01-16,Stabbursmoen skole,ja,ja,ja,
2017-01-17,Stabbursmoen skole,ja,ja,ja,
2017-01-18,Stabbursmoen skole,ja,ja,ja,
2017-01-19,Stabbursmoen skole,ja,ja,ja,
2017-01-20,Stabbursmoen skole,ja,ja,ja,
2017-01-21,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-01-22,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-01-23,Stabbursmoen skole,ja,ja,ja,
2017-01-24,Stabbursmoen skole,ja,ja,ja,
2017-01-25,Stabbursmoen skole,ja,ja,ja,
2017-01-26,Stabbursmoen skole,ja,ja,ja,
2017-01-27,Stabbursmoen skole,ja,ja,ja,Skole fri/ Barnehage fri
2017-01-28,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-01-29,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-01-30,Stabbursmoen skole,ja,ja,ja,
2017-01-31,Stabbursmoen skole,ja,ja,ja,
2017-02-01,Stabbursmoen skole,ja,ja,ja,
2017-02-02,Stabbursmoen skole,ja,ja,ja,
2017-02-03,Stabbursmoen skole,ja,ja,ja,
2017-02-04,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-02-05,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-02-06,Stabbursmoen skole,ja,ja,ja,
2017-02-07,Stabbursmoen skole,ja,ja,ja,
2017-02-08,Stabbursmoen skole,ja,ja,ja,
2017-02-09,Stabbursmoen skole,ja,ja,ja,
2017-02-10,Stabbursmoen skole,ja,ja,ja,
2017-02-11,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-02-12,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-02-13,Stabbursmoen skole,ja,ja,ja,
2017-02-14,Stabbursmoen skole,ja,ja,ja,
2017-02-15,Stabbursmoen skole,ja,ja,ja,
2017-02-16,Stabbursmoen skole,ja,ja,ja,
2017-02-17,Stabbursmoen skole,ja,ja,ja,
2017-02-18,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-02-19,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-02-20,Stabbursmoen skole,nei,nei,nei,Vinterferie
2017-02-21,Stabbursmoen skole,nei,nei,nei,Vinterferie
2017-02-22,Stabbursmoen skole,nei,nei,nei,Vinterferie
2017-02-23,Stabbursmoen skole,nei,nei,nei,Vinterferie
2017-02-24,Stabbursmoen skole,nei,nei,nei,Vinterferie
2017-02-25,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-02-26,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-02-27,Stabbursmoen skole,ja,ja,ja,
2017-02-28,Stabbursmoen skole,ja,ja,ja,
2017-03-01,Stabbursmoen skole,ja,ja,ja,
2017-03-02,Stabbursmoen skole,ja,ja,ja,
2017-03-03,Stabbursmoen skole,ja,ja,ja,
2017-03-04,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-03-05,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-03-06,Stabbursmoen skole,ja,ja,ja,
2017-03-07,Stabbursmoen skole,ja,ja,ja,
2017-03-08,Stabbursmoen skole,ja,ja,ja,
2017-03-09,Stabbursmoen skole,ja,ja,ja,
2017-03-10,Stabbursmoen skole,ja,ja,ja,
2017-03-11,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-03-12,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-03-13,Stabbursmoen skole,ja,ja,ja,
2017-03-14,Stabbursmoen skole,ja,ja,ja,
2017-03-15,Stabbursmoen skole,ja,ja,ja,
2017-03-16,Stabbursmoen skole,ja,ja,ja,
2017-03-17,Stabbursmoen skole,ja,ja,ja,
2017-03-18,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-03-19,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-03-20,Stabbursmoen skole,ja,ja,ja,
2017-03-21,Stabbursmoen skole,ja,ja,ja,
2017-03-22,Stabbursmoen skole,ja,ja,ja,
2017-03-23,Stabbursmoen skole,ja,ja,ja,
2017-03-24,Stabbursmoen skole,ja,ja,ja,
2017-03-25,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-03-26,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-03-27,Stabbursmoen skole,ja,ja,ja,
2017-03-28,Stabbursmoen skole,ja,ja,ja,
2017-03-29,Stabbursmoen skole,ja,ja,ja,
2017-03-30,Stabbursmoen skole,ja,ja,ja,
2017-03-31,Stabbursmoen skole,ja,ja,ja,
2017-04-01,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-04-02,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-04-03,Stabbursmoen skole,ja,ja,ja,
2017-04-04,Stabbursmoen skole,ja,ja,ja,
2017-04-05,Stabbursmoen skole,ja,ja,ja,
2017-04-06,Stabbursmoen skole,ja,ja,ja,
2017-04-07,Stabbursmoen skole,ja,ja,ja,
2017-04-08,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-04-09,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-04-10,Stabbursmoen skole,nei,nei,nei,Påskeferie
2017-04-11,Stabbursmoen skole,nei,nei,nei,Påskeferie
2017-04-12,Stabbursmoen skole,nei,nei,nei,Påskeferie
2017-04-13,Stabbursmoen skole,nei,nei,nei,Påskeferie
2017-04-14,Stabbursmoen skole,nei,nei,nei,Påskeferie
2017-04-15,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-04-16,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-04-17,Stabbursmoen skole,nei,nei,nei,2. Påskedag
2017-04-18,Stabbursmoen skole,ja,ja,ja,
2017-04-19,Stabbursmoen skole,ja,ja,ja,
2017-04-20,Stabbursmoen skole,ja,ja,ja,
2017-04-21,Stabbursmoen skole,ja,ja,ja,
2017-04-22,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-04-23,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-04-24,Stabbursmoen skole,ja,ja,ja,
2017-04-25,Stabbursmoen skole,ja,ja,ja,
2017-04-26,Stabbursmoen skole,ja,ja,ja,
2017-04-27,Stabbursmoen skole,ja,ja,ja,
2017-04-28,Stabbursmoen skole,ja,ja,ja,
2017-04-29,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-04-30,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-05-01,Stabbursmoen skole,nei,nei,nei,1 mai
2017-05-02,Stabbursmoen skole,ja,ja,ja,
2017-05-03,Stabbursmoen skole,ja,ja,ja,
2017-05-04,Stabbursmoen skole,ja,ja,ja,
2017-05-05,Stabbursmoen skole,ja,ja,ja,
2017-05-06,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-05-07,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-05-08,Stabbursmoen skole,ja,ja,ja,
2017-05-09,Stabbursmoen skole,ja,ja,ja,
2017-05-10,Stabbursmoen skole,ja,ja,ja,
2017-05-11,Stabbursmoen skole,ja,ja,ja,
2017-05-12,Stabbursmoen skole,ja,ja,ja,
2017-05-13,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-05-14,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-05-15,Stabbursmoen skole,ja,ja,ja,
2017-05-16,Stabbursmoen skole,ja,ja,ja,
2017-05-17,Stabbursmoen skole,nei,nei,nei,17. mai
2017-05-18,Stabbursmoen skole,ja,ja,ja,
2017-05-19,Stabbursmoen skole,ja,ja,ja,
2017-05-20,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-05-21,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-05-22,Stabbursmoen skole,ja,ja,ja,
2017-05-23,Stabbursmoen skole,ja,ja,ja,
2017-05-24,Stabbursmoen skole,ja,ja,ja,
2017-05-25,Stabbursmoen skole,nei,nei,nei,Kr. hf. fridag
2017-05-26,Stabbursmoen skole,nei,nei,nei,Skole fri
2017-05-27,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-05-28,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-05-29,Stabbursmoen skole,ja,ja,ja,
2017-05-30,Stabbursmoen skole,ja,ja,ja,
2017-05-31,Stabbursmoen skole,ja,ja,ja,
2017-06-01,Stabbursmoen skole,ja,ja,ja,
2017-06-02,Stabbursmoen skole,ja,ja,ja,
2017-06-03,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-06-04,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-06-05,Stabbursmoen skole,nei,nei,nei,2. Pinsedag
2017-06-06,Stabbursmoen skole,ja,ja,ja,
2017-06-07,Stabbursmoen skole,ja,ja,ja,
2017-06-08,Stabbursmoen skole,ja,ja,ja,
2017-06-09,Stabbursmoen skole,ja,ja,ja,
2017-06-10,Stabbursmoen skole,nei,nei,nei,Lørdag
2017-06-11,Stabbursmoen skole,nei,nei,nei,Søndag 
2017-06-12,Stabbursmoen skole,ja,ja,ja,
2017-06-13,Stabbursmoen skole,ja,ja,ja,
2017-06-14,Stabbursmoen skole,ja,ja,ja,
2017-06-15,Stabbursmoen skole,ja,ja,ja,Siste skoledag
2017-06-16,Stabbursmoen skole,nei,nei,nei,BH fri
2017-06-17,Stabbursmoen skole,nei,nei,nei,Sommerferie
2017-06-18,Stabbursmoen skole,nei,nei,nei,Sommerferie
2017-06-19,Stabbursmoen skole,nei,nei,nei,Sommerferie
2017-06-20,Stabbursmoen skole,nei,nei,nei,Sommerferie
2017-06-21,Stabbursmoen skole,nei,nei,nei,Sommerferie
2017-06-22,Stabbursmoen skole,nei,nei,nei,Sommerferie
2017-06-23,Stabbursmoen skole,nei,nei,nei,Sommerferie
2017-06-24,Stabbursmoen skole,nei,nei,nei,Sommerferie
2017-06-25,Stabbursmoen skole,nei,nei,nei,Sommerferie
2017-06-26,Stabbursmoen skole,nei,nei,nei,Sommerferie
2017-06-27,Stabbursmoen skole,nei,nei,nei,Sommerferie
2017-06-28,Stabbursmoen skole,nei,nei,nei,Sommerferie
2017-06-29,Stabbursmoen skole,nei,nei,nei,Sommerferie
2017-06-30,Stabbursmoen skole,nei,nei,nei,Sommerferie
2016-08-01,Stavset skole,nei,nei,nei,Sommerferie
2016-08-02,Stavset skole,nei,nei,nei,Sommerferie
2016-08-03,Stavset skole,nei,nei,nei,Sommerferie
2016-08-04,Stavset skole,nei,nei,nei,Sommerferie
2016-08-05,Stavset skole,nei,nei,nei,Sommerferie
2016-08-06,Stavset skole,nei,nei,nei,Sommerferie
2016-08-07,Stavset skole,nei,nei,nei,Sommerferie
2016-08-08,Stavset skole,nei,nei,nei,Sommerferie
2016-08-09,Stavset skole,nei,nei,nei,Sommerferie
2016-08-10,Stavset skole,nei,nei,nei,Sommerferie
2016-08-11,Stavset skole,nei,nei,nei,Sommerferie
2016-08-12,Stavset skole,nei,nei,nei,Sommerferie
2016-08-13,Stavset skole,nei,nei,nei,Sommerferie
2016-08-14,Stavset skole,nei,nei,nei,Sommerferie
2016-08-15,Stavset skole,ja,ja,ja,Skolestart
2016-08-16,Stavset skole,ja,ja,ja,
2016-08-17,Stavset skole,ja,ja,ja,
2016-08-18,Stavset skole,ja,ja,ja,
2016-08-19,Stavset skole,ja,ja,ja,
2016-08-20,Stavset skole,nei,nei,nei,Lørdag
2016-08-21,Stavset skole,nei,nei,nei,Søndag 
2016-08-22,Stavset skole,ja,ja,ja,
2016-08-23,Stavset skole,ja,ja,ja,
2016-08-24,Stavset skole,ja,ja,ja,
2016-08-25,Stavset skole,ja,ja,ja,
2016-08-26,Stavset skole,ja,ja,ja,
2016-08-27,Stavset skole,nei,nei,nei,Lørdag
2016-08-28,Stavset skole,nei,nei,nei,Søndag 
2016-08-29,Stavset skole,ja,ja,ja,
2016-08-30,Stavset skole,ja,ja,ja,
2016-08-31,Stavset skole,ja,ja,ja,
2016-09-01,Stavset skole,ja,ja,ja,
2016-09-02,Stavset skole,ja,ja,ja,
2016-09-03,Stavset skole,nei,nei,nei,Lørdag
2016-09-04,Stavset skole,nei,nei,nei,Søndag 
2016-09-05,Stavset skole,ja,ja,ja,
2016-09-06,Stavset skole,ja,ja,ja,
2016-09-07,Stavset skole,ja,ja,ja,
2016-09-08,Stavset skole,ja,ja,ja,
2016-09-09,Stavset skole,ja,ja,ja,
2016-09-10,Stavset skole,nei,nei,nei,Lørdag
2016-09-11,Stavset skole,nei,nei,nei,Søndag 
2016-09-12,Stavset skole,ja,ja,ja,
2016-09-13,Stavset skole,ja,ja,ja,
2016-09-14,Stavset skole,ja,ja,ja,
2016-09-15,Stavset skole,ja,ja,ja,
2016-09-16,Stavset skole,ja,ja,ja,
2016-09-17,Stavset skole,nei,nei,nei,Lørdag
2016-09-18,Stavset skole,nei,nei,nei,Søndag 
2016-09-19,Stavset skole,ja,ja,ja,
2016-09-20,Stavset skole,ja,ja,ja,
2016-09-21,Stavset skole,ja,ja,ja,
2016-09-22,Stavset skole,ja,ja,ja,
2016-09-23,Stavset skole,ja,ja,ja,
2016-09-24,Stavset skole,nei,nei,nei,Lørdag
2016-09-25,Stavset skole,nei,nei,nei,Søndag 
2016-09-26,Stavset skole,ja,ja,ja,
2016-09-27,Stavset skole,ja,ja,ja,
2016-09-28,Stavset skole,ja,ja,ja,
2016-09-29,Stavset skole,ja,ja,ja,
2016-09-30,Stavset skole,ja,ja,ja,
2016-10-01,Stavset skole,nei,nei,nei,Lørdag
2016-10-02,Stavset skole,nei,nei,nei,Søndag 
2016-10-03,Stavset skole,ja,ja,ja,
2016-10-04,Stavset skole,ja,ja,ja,
2016-10-05,Stavset skole,ja,ja,ja,
2016-10-06,Stavset skole,ja,ja,ja,
2016-10-07,Stavset skole,ja,ja,ja,
2016-10-08,Stavset skole,nei,nei,nei,Lørdag
2016-10-09,Stavset skole,nei,nei,nei,Søndag 
2016-10-10,Stavset skole,nei,nei,nei,Høstferie
2016-10-11,Stavset skole,nei,nei,nei,Høstferie
2016-10-12,Stavset skole,nei,nei,nei,Høstferie
2016-10-13,Stavset skole,nei,nei,nei,Høstferie
2016-10-14,Stavset skole,nei,nei,nei,Høstferie
2016-10-15,Stavset skole,nei,nei,nei,Lørdag
2016-10-16,Stavset skole,nei,nei,nei,Søndag 
2016-10-17,Stavset skole,Ja,Ja,Ja,
2016-10-18,Stavset skole,Ja,Ja,Ja,
2016-10-19,Stavset skole,Ja,Ja,Ja,
2016-10-20,Stavset skole,Ja,Ja,Ja,
2016-10-21,Stavset skole,Ja,Ja,Ja,
2016-10-22,Stavset skole,nei,nei,nei,Lørdag
2016-10-23,Stavset skole,nei,nei,nei,Søndag 
2016-10-24,Stavset skole,Ja,Ja,Ja,
2016-10-25,Stavset skole,Ja,Ja,Ja,
2016-10-26,Stavset skole,Ja,Ja,Ja,
2016-10-27,Stavset skole,Ja,Ja,Ja,
2016-10-28,Stavset skole,Ja,Ja,Ja,
2016-10-29,Stavset skole,nei,nei,nei,Lørdag
2016-10-30,Stavset skole,nei,nei,nei,Søndag 
2016-10-31,Stavset skole,ja,ja,ja,
2016-11-01,Stavset skole,ja,ja,ja,
2016-11-02,Stavset skole,ja,ja,ja,
2016-11-03,Stavset skole,ja,ja,ja,
2016-11-04,Stavset skole,ja,ja,ja,
2016-11-05,Stavset skole,nei,nei,nei,Lørdag
2016-11-06,Stavset skole,nei,nei,nei,Søndag 
2016-11-07,Stavset skole,ja,ja,ja,
2016-11-08,Stavset skole,ja,ja,ja,
2016-11-09,Stavset skole,ja,ja,ja,
2016-11-10,Stavset skole,ja,ja,ja,
2016-11-11,Stavset skole,ja,ja,ja,
2016-11-12,Stavset skole,nei,nei,nei,Lørdag
2016-11-13,Stavset skole,nei,nei,nei,Søndag 
2016-11-14,Stavset skole,ja,ja,ja,
2016-11-15,Stavset skole,ja,ja,ja,
2016-11-16,Stavset skole,ja,ja,ja,
2016-11-17,Stavset skole,ja,ja,ja,
2016-11-18,Stavset skole,ja,ja,ja,
2016-11-19,Stavset skole,nei,nei,nei,Lørdag
2016-11-20,Stavset skole,nei,nei,nei,Søndag 
2016-11-21,Stavset skole,ja,ja,ja,
2016-11-22,Stavset skole,ja,ja,ja,
2016-11-23,Stavset skole,ja,ja,ja,
2016-11-24,Stavset skole,ja,ja,ja,
2016-11-25,Stavset skole,ja,ja,ja,
2016-11-26,Stavset skole,nei,nei,nei,Lørdag
2016-11-27,Stavset skole,nei,nei,nei,Søndag 
2016-11-28,Stavset skole,ja,ja,ja,
2016-11-29,Stavset skole,ja,ja,ja,
2016-11-30,Stavset skole,ja,ja,ja,
2016-12-01,Stavset skole,ja,ja,ja,
2016-12-02,Stavset skole,ja,ja,ja,
2016-12-03,Stavset skole,nei,nei,nei,Lørdag
2016-12-04,Stavset skole,nei,nei,nei,Søndag 
2016-12-05,Stavset skole,ja,ja,ja,
2016-12-06,Stavset skole,ja,ja,ja,
2016-12-07,Stavset skole,ja,ja,ja,
2016-12-08,Stavset skole,ja,ja,ja,
2016-12-09,Stavset skole,ja,ja,ja,
2016-12-10,Stavset skole,nei,nei,nei,Lørdag
2016-12-11,Stavset skole,nei,nei,nei,Søndag 
2016-12-12,Stavset skole,ja,ja,ja,
2016-12-13,Stavset skole,ja,ja,ja,
2016-12-14,Stavset skole,ja,ja,ja,
2016-12-15,Stavset skole,ja,ja,ja,
2016-12-16,Stavset skole,ja,ja,ja,
2016-12-17,Stavset skole,nei,nei,nei,Lørdag
2016-12-18,Stavset skole,nei,nei,nei,Søndag 
2016-12-19,Stavset skole,ja,ja,ja,
2016-12-20,Stavset skole,ja,ja,ja,
2016-12-21,Stavset skole,ja,ja,ja,Siste skoledag
2016-12-22,Stavset skole,nei,nei,nei,Juleferie
2016-12-23,Stavset skole,nei,nei,nei,Juleferie
2016-12-24,Stavset skole,nei,nei,nei,Lørdag
2016-12-25,Stavset skole,nei,nei,nei,Søndag 
2016-12-26,Stavset skole,nei,nei,nei,Juleferie
2016-12-27,Stavset skole,nei,nei,nei,Juleferie
2016-12-28,Stavset skole,nei,nei,nei,Juleferie
2016-12-29,Stavset skole,nei,nei,nei,Juleferie
2016-12-30,Stavset skole,nei,nei,nei,Juleferie
2016-12-31,Stavset skole,nei,nei,nei,Lørdag
2017-01-01,Stavset skole,nei,nei,nei,Søndag/Nyttår
2017-01-02,Stavset skole,ja,ja,ja,Først skoledag
2017-01-03,Stavset skole,ja,ja,ja,
2017-01-04,Stavset skole,ja,ja,ja,
2017-01-05,Stavset skole,ja,ja,ja,
2017-01-06,Stavset skole,ja,ja,ja,
2017-01-07,Stavset skole,nei,nei,nei,Lørdag
2017-01-08,Stavset skole,nei,nei,nei,Søndag 
2017-01-09,Stavset skole,ja,ja,ja,
2017-01-10,Stavset skole,ja,ja,ja,
2017-01-11,Stavset skole,ja,ja,ja,
2017-01-12,Stavset skole,ja,ja,ja,
2017-01-13,Stavset skole,ja,ja,ja,
2017-01-14,Stavset skole,nei,nei,nei,Lørdag
2017-01-15,Stavset skole,nei,nei,nei,Søndag 
2017-01-16,Stavset skole,ja,ja,ja,
2017-01-17,Stavset skole,ja,ja,ja,
2017-01-18,Stavset skole,ja,ja,ja,
2017-01-19,Stavset skole,ja,ja,ja,
2017-01-20,Stavset skole,ja,ja,ja,
2017-01-21,Stavset skole,nei,nei,nei,Lørdag
2017-01-22,Stavset skole,nei,nei,nei,Søndag 
2017-01-23,Stavset skole,ja,ja,ja,
2017-01-24,Stavset skole,ja,ja,ja,
2017-01-25,Stavset skole,ja,ja,ja,
2017-01-26,Stavset skole,ja,ja,ja,
2017-01-27,Stavset skole,ja,ja,ja,Skole fri/ Barnehage fri
2017-01-28,Stavset skole,nei,nei,nei,Lørdag
2017-01-29,Stavset skole,nei,nei,nei,Søndag 
2017-01-30,Stavset skole,ja,ja,ja,
2017-01-31,Stavset skole,ja,ja,ja,
2017-02-01,Stavset skole,ja,ja,ja,
2017-02-02,Stavset skole,ja,ja,ja,
2017-02-03,Stavset skole,ja,ja,ja,
2017-02-04,Stavset skole,nei,nei,nei,Lørdag
2017-02-05,Stavset skole,nei,nei,nei,Søndag 
2017-02-06,Stavset skole,ja,ja,ja,
2017-02-07,Stavset skole,ja,ja,ja,
2017-02-08,Stavset skole,ja,ja,ja,
2017-02-09,Stavset skole,ja,ja,ja,
2017-02-10,Stavset skole,ja,ja,ja,
2017-02-11,Stavset skole,nei,nei,nei,Lørdag
2017-02-12,Stavset skole,nei,nei,nei,Søndag 
2017-02-13,Stavset skole,ja,ja,ja,
2017-02-14,Stavset skole,ja,ja,ja,
2017-02-15,Stavset skole,ja,ja,ja,
2017-02-16,Stavset skole,ja,ja,ja,
2017-02-17,Stavset skole,ja,ja,ja,
2017-02-18,Stavset skole,nei,nei,nei,Lørdag
2017-02-19,Stavset skole,nei,nei,nei,Søndag 
2017-02-20,Stavset skole,nei,nei,nei,Vinterferie
2017-02-21,Stavset skole,nei,nei,nei,Vinterferie
2017-02-22,Stavset skole,nei,nei,nei,Vinterferie
2017-02-23,Stavset skole,nei,nei,nei,Vinterferie
2017-02-24,Stavset skole,nei,nei,nei,Vinterferie
2017-02-25,Stavset skole,nei,nei,nei,Lørdag
2017-02-26,Stavset skole,nei,nei,nei,Søndag 
2017-02-27,Stavset skole,ja,ja,ja,
2017-02-28,Stavset skole,ja,ja,ja,
2017-03-01,Stavset skole,ja,ja,ja,
2017-03-02,Stavset skole,ja,ja,ja,
2017-03-03,Stavset skole,ja,ja,ja,
2017-03-04,Stavset skole,nei,nei,nei,Lørdag
2017-03-05,Stavset skole,nei,nei,nei,Søndag 
2017-03-06,Stavset skole,ja,ja,ja,
2017-03-07,Stavset skole,ja,ja,ja,
2017-03-08,Stavset skole,ja,ja,ja,
2017-03-09,Stavset skole,ja,ja,ja,
2017-03-10,Stavset skole,ja,ja,ja,
2017-03-11,Stavset skole,nei,nei,nei,Lørdag
2017-03-12,Stavset skole,nei,nei,nei,Søndag 
2017-03-13,Stavset skole,ja,ja,ja,
2017-03-14,Stavset skole,ja,ja,ja,
2017-03-15,Stavset skole,ja,ja,ja,
2017-03-16,Stavset skole,ja,ja,ja,
2017-03-17,Stavset skole,ja,ja,ja,
2017-03-18,Stavset skole,nei,nei,nei,Lørdag
2017-03-19,Stavset skole,nei,nei,nei,Søndag 
2017-03-20,Stavset skole,ja,ja,ja,
2017-03-21,Stavset skole,ja,ja,ja,
2017-03-22,Stavset skole,ja,ja,ja,
2017-03-23,Stavset skole,ja,ja,ja,
2017-03-24,Stavset skole,ja,ja,ja,
2017-03-25,Stavset skole,nei,nei,nei,Lørdag
2017-03-26,Stavset skole,nei,nei,nei,Søndag 
2017-03-27,Stavset skole,ja,ja,ja,
2017-03-28,Stavset skole,ja,ja,ja,
2017-03-29,Stavset skole,ja,ja,ja,
2017-03-30,Stavset skole,ja,ja,ja,
2017-03-31,Stavset skole,ja,ja,ja,
2017-04-01,Stavset skole,nei,nei,nei,Lørdag
2017-04-02,Stavset skole,nei,nei,nei,Søndag 
2017-04-03,Stavset skole,ja,ja,ja,
2017-04-04,Stavset skole,ja,ja,ja,
2017-04-05,Stavset skole,ja,ja,ja,
2017-04-06,Stavset skole,ja,ja,ja,
2017-04-07,Stavset skole,ja,ja,ja,
2017-04-08,Stavset skole,nei,nei,nei,Lørdag
2017-04-09,Stavset skole,nei,nei,nei,Søndag 
2017-04-10,Stavset skole,nei,nei,nei,Påskeferie
2017-04-11,Stavset skole,nei,nei,nei,Påskeferie
2017-04-12,Stavset skole,nei,nei,nei,Påskeferie
2017-04-13,Stavset skole,nei,nei,nei,Påskeferie
2017-04-14,Stavset skole,nei,nei,nei,Påskeferie
2017-04-15,Stavset skole,nei,nei,nei,Lørdag
2017-04-16,Stavset skole,nei,nei,nei,Søndag 
2017-04-17,Stavset skole,nei,nei,nei,2. Påskedag
2017-04-18,Stavset skole,ja,ja,ja,
2017-04-19,Stavset skole,ja,ja,ja,
2017-04-20,Stavset skole,ja,ja,ja,
2017-04-21,Stavset skole,ja,ja,ja,
2017-04-22,Stavset skole,nei,nei,nei,Lørdag
2017-04-23,Stavset skole,nei,nei,nei,Søndag 
2017-04-24,Stavset skole,ja,ja,ja,
2017-04-25,Stavset skole,ja,ja,ja,
2017-04-26,Stavset skole,ja,ja,ja,
2017-04-27,Stavset skole,ja,ja,ja,
2017-04-28,Stavset skole,ja,ja,ja,
2017-04-29,Stavset skole,nei,nei,nei,Lørdag
2017-04-30,Stavset skole,nei,nei,nei,Søndag 
2017-05-01,Stavset skole,nei,nei,nei,1 mai
2017-05-02,Stavset skole,ja,ja,ja,
2017-05-03,Stavset skole,ja,ja,ja,
2017-05-04,Stavset skole,ja,ja,ja,
2017-05-05,Stavset skole,ja,ja,ja,
2017-05-06,Stavset skole,nei,nei,nei,Lørdag
2017-05-07,Stavset skole,nei,nei,nei,Søndag 
2017-05-08,Stavset skole,ja,ja,ja,
2017-05-09,Stavset skole,ja,ja,ja,
2017-05-10,Stavset skole,ja,ja,ja,
2017-05-11,Stavset skole,ja,ja,ja,
2017-05-12,Stavset skole,ja,ja,ja,
2017-05-13,Stavset skole,nei,nei,nei,Lørdag
2017-05-14,Stavset skole,nei,nei,nei,Søndag 
2017-05-15,Stavset skole,ja,ja,ja,
2017-05-16,Stavset skole,ja,ja,ja,
2017-05-17,Stavset skole,nei,nei,nei,17. mai
2017-05-18,Stavset skole,ja,ja,ja,
2017-05-19,Stavset skole,ja,ja,ja,
2017-05-20,Stavset skole,nei,nei,nei,Lørdag
2017-05-21,Stavset skole,nei,nei,nei,Søndag 
2017-05-22,Stavset skole,ja,ja,ja,
2017-05-23,Stavset skole,ja,ja,ja,
2017-05-24,Stavset skole,ja,ja,ja,
2017-05-25,Stavset skole,nei,nei,nei,Kr. hf. fridag
2017-05-26,Stavset skole,nei,nei,nei,Skole fri
2017-05-27,Stavset skole,nei,nei,nei,Lørdag
2017-05-28,Stavset skole,nei,nei,nei,Søndag 
2017-05-29,Stavset skole,ja,ja,ja,
2017-05-30,Stavset skole,ja,ja,ja,
2017-05-31,Stavset skole,ja,ja,ja,
2017-06-01,Stavset skole,ja,ja,ja,
2017-06-02,Stavset skole,ja,ja,ja,
2017-06-03,Stavset skole,nei,nei,nei,Lørdag
